year,month,severity_score,severity_score_normalized,airport
2021,1,32.15277777777778,49.543796991779,IAH
2018,7,27.839068825910932,27.30627716496138,IAH
2018,12,35.39719626168224,66.26903765297278,IAH
2018,11,31.554054054054053,46.45732759255575,IAH
2018,6,33.37864077669903,55.863220264801626,IAH
2017,2,34.26829268292683,60.44944806191459,IAH
2016,8,31.33742911153119,45.340608428586506,IAH
2017,11,28.94111570247934,32.987418276061746,IAH
2017,5,31.999045801526716,48.75129617449058,IAH
2024,4,33.05628847845207,54.201467999298224,IAH
2018,2,39.79014598540146,88.9150500913276,IAH
2024,8,27.509505703422054,25.607352515127808,IAH
2017,6,34.57211538461539,62.015678752956624,IAH
2021,4,33.43040473840079,56.13006768948922,IAH
2017,1,36.56444444444445,72.28629679043918,IAH
2018,4,31.215666327568666,44.71291139275303,IAH
2016,3,33.458748866727106,56.276183971942075,IAH
2022,10,26.18895966029724,18.799830463018793,IAH
2015,2,30.949432404540765,43.34045390710319,IAH
2019,10,31.52238805970149,46.294086821073876,IAH
2020,6,29.34715025906736,35.080559376504226,IAH
2019,5,33.367729831144466,55.806973454734866,IAH
2015,12,30.02385496183206,38.56902705305398,IAH
2019,3,33.22050290135397,55.048006680019846,IAH
2023,8,32.376344086021504,50.69629945952817,IAH
2023,9,27.921653971708377,27.732010295676318,IAH
2020,11,29.3545183714002,35.11854259371152,IAH
2020,3,33.47259658580413,56.34757008791967,IAH
2023,7,29.88993710691824,37.87866963973748,IAH
2020,9,32.674897119341566,52.23536458234742,IAH
2022,2,32.937365010799134,53.58840786953182,IAH
2019,8,26.88935281837161,22.410414049680522,IAH
2022,7,30.308254963427377,40.03513214841184,IAH
2023,6,29.947201689545935,38.17387321182983,IAH
2019,6,30.823353293413174,42.69050585434131,IAH
2019,1,31.950048030739673,48.498708688523266,IAH
2022,11,33.5609756097561,56.80317113085886,IAH
2015,4,32.58682101513802,51.78132511530188,IAH
2015,8,24.12344398340249,8.151929473390915,IAH
2019,2,41.940441882805,100.0,IAH
2022,3,30.495951417004047,41.00272260349532,IAH
2020,12,30.841956726246472,42.786408060793676,IAH
2023,3,33.52551984877127,56.62039380474049,IAH
2015,11,32.09159584513692,49.228399162364646,IAH
2015,9,22.542105263157893,0.0,IAH
2023,2,32.719112988384374,52.46330097663612,IAH
2023,11,30.205348615090735,39.50464156896486,IAH
2020,4,35.32516493873704,65.89771033580351,IAH
2023,4,35.098814229249015,64.73085405360676,IAH
2023,5,30.73346116970278,42.22710465931643,IAH
2015,10,29.793307086614174,37.38053404080063,IAH
2020,1,34.66386554621849,62.488658284150944,IAH
2019,4,34.111111111111114,59.63916429945778,IAH
2015,3,35.52225249772934,66.91371270165938,IAH
2020,8,26.91160809371672,22.525141800731966,IAH
2019,9,29.046653144016226,33.53147235454389,IAH
2023,10,30.713552361396303,42.12447313633155,IAH
2022,1,29.532854209445585,36.037878315851536,IAH
2022,5,32.532146389713155,51.49947298283868,IAH
2015,7,26.822079314040728,22.063613673700115,IAH
2019,12,28.657817109144542,31.526991029697406,IAH
2020,7,31.914285714285715,48.31435104407586,IAH
2020,2,33.656565656565654,57.29594558200814,IAH
2015,6,27.356850715746422,24.820403661373923,IAH
2020,10,29.884169884169886,37.84893913829587,IAH
2022,6,29.285714285714285,34.76385194659578,IAH
2015,1,31.91909689557855,48.33915307420439,IAH
2022,9,23.277591973244146,3.7914936961210066,IAH
2015,5,34.22231985940246,60.21245442464672,IAH
2019,7,29.284253578732105,34.756321883524805,IAH
2023,12,30.600358422939067,41.54094919468291,IAH
2019,11,28.664948453608247,31.563753689318858,IAH
2020,5,31.5771484375,46.57638101398445,IAH
2022,4,34.16584887144259,59.921341897489754,IAH
2022,12,32.14868540344515,49.52270046988194,IAH
2023,1,34.13231064237775,59.7484496040811,IAH
2022,8,29.353876739562626,35.11523492950218,IAH
2022,10,39.14332784184514,33.33145989257329,BOS
2024,7,34.21686746987952,5.240690215387037,BOS
2019,10,38.3795918367347,28.97662283028472,BOS
2019,5,36.876574307304786,20.40638861501521,BOS
2018,10,39.295190713101164,34.19738484007612,BOS
2024,12,40.486223662884925,40.988677115703666,BOS
2023,8,39.11522633744856,33.17122458608856,BOS
2023,9,37.3974358974359,23.37635119612661,BOS
2019,3,38.888404533565826,31.87788239523448,BOS
2024,3,42.144006436041835,50.44138566088119,BOS
2023,7,41.08856088560886,44.423215285911866,BOS
2018,1,43.326429163214584,57.18358228527573,BOS
2018,3,40.13422818791946,38.981592298593604,BOS
2024,5,39.151712887438826,33.3792715802193,BOS
2018,8,39.42629482071713,34.94494292695946,BOS
2022,2,42.905460472697634,54.78321089613166,BOS
2019,8,36.211101766190076,16.611851672158092,BOS
2022,7,34.95786516853933,9.46587302672724,BOS
2023,6,37.64009471191792,24.759996319213993,BOS
2019,6,40.253419147224456,39.66122138979516,BOS
2019,1,41.82749786507259,48.636647837646635,BOS
2024,9,34.832007073386386,8.74822780155311,BOS
2024,10,33.29777365491651,0.0,BOS
2022,11,35.965746907706944,15.212833655480459,BOS
2019,2,43.530207394048695,58.34552958929953,BOS
2022,3,40.201126307321,39.363046633360874,BOS
2024,2,34.877589453860644,9.008139392139874,BOS
2023,3,39.02428810720268,32.65269308724109,BOS
2018,5,36.730442176870746,19.5731404594391,BOS
2023,2,39.026905829596416,32.66761938955334,BOS
2023,11,36.99905482041588,21.10477480387529,BOS
2023,4,39.614733276883996,36.01942254738436,BOS
2023,5,36.77333333333333,19.817706640106046,BOS
2024,1,41.76964149504195,48.30674972781161,BOS
2019,4,40.200501253132835,39.35948256262656,BOS
2024,11,37.066795740561474,21.491034804333058,BOS
2019,9,35.39385206532181,11.951878510396906,BOS
2023,10,34.621342512908775,7.54701451641283,BOS
2022,1,41.89320388349515,49.011304790215746,BOS
2018,9,37.79835390946502,25.66239323950389,BOS
2024,6,37.00088731144632,21.115223702188686,BOS
2022,5,36.6267942583732,18.982138079190054,BOS
2019,12,43.71705426356589,59.41093395272012,BOS
2018,7,37.00938566552901,21.163681476969643,BOS
2022,6,35.95070422535211,15.127059997833427,BOS
2018,12,37.42450388265746,23.53069335684129,BOS
2018,11,45.08668242710796,67.22057949546848,BOS
2018,6,36.77348551360843,19.8185743748962,BOS
2022,9,36.851687388987564,20.26448293880146,BOS
2023,12,39.61391437308868,36.01475314254497,BOS
2024,4,38.55555555555556,29.979971263790077,BOS
2019,7,36.6871704745167,19.326404398943332,BOS
2018,2,40.5863921217547,41.55983955172806,BOS
2019,11,38.13478260869565,27.580716008659202,BOS
2024,8,36.473727422003286,18.109348099968667,BOS
2022,4,37.14991023339318,21.964955205328792,BOS
2022,12,39.47826086956522,35.2412543146511,BOS
2023,1,41.265917602996254,45.4345066234373,BOS
2022,8,34.08892763731473,4.511174884345983,BOS
2018,4,40.21097046413502,39.41917820062213,BOS
2015,2,50.83542188805346,100.0,BOS
2017,3,42.2055239642567,50.79215976352642,BOS
2017,8,34.35862691960253,6.0490052633257925,BOS
2020,6,35.148471615720524,10.552714572682357,BOS
2017,10,36.89683860232945,20.52193600629187,BOS
2021,8,37.530915086562246,24.13745204244272,BOS
2015,12,38.637770897832816,30.44876469141691,BOS
2016,7,35.111876075731494,10.34404611552923,BOS
2021,6,35.80817051509769,14.314330101785536,BOS
2016,11,35.891748003549246,14.790890512511732,BOS
2021,5,38.330308529945555,28.695608488258955,BOS
2021,10,39.12449799196787,33.22409173450012,BOS
2020,11,34.773148148148145,8.412613103072454,BOS
2020,3,39.36974789915966,34.62251131694104,BOS
2020,9,35.0,9.70612662801147,BOS
2016,5,36.96413678065054,20.90567148454106,BOS
2021,11,34.21077959576516,5.20597704271173,BOS
2016,2,41.47912885662432,46.65024120080903,BOS
2017,7,36.60034602076124,18.83132973099896,BOS
2021,9,36.97943444730077,20.99289906743511,BOS
2015,4,38.04308797127469,27.057871461876072,BOS
2015,8,36.39771801140994,17.6759410114987,BOS
2016,9,35.61832740213523,13.231841101899223,BOS
2020,12,38.837606837606835,31.588232977685948,BOS
2021,12,36.41233766233766,17.75930253599374,BOS
2015,11,35.91368227731864,14.915960153992808,BOS
2021,7,41.58071748878924,47.229501491667016,BOS
2016,10,38.50740131578947,29.705394883160558,BOS
2015,9,36.207207207207205,16.589644823605205,BOS
2017,12,39.82608695652174,37.224565202933796,BOS
2020,4,39.5753064798599,35.79461020937884,BOS
2017,9,39.93232484076433,37.830335616562316,BOS
2015,10,35.409982174688054,12.043852697310788,BOS
2021,3,36.29764065335753,17.105298034047962,BOS
2016,6,34.60865561694291,7.474673597053459,BOS
2021,2,42.06041478809738,49.96474451246022,BOS
2016,12,39.68274111675127,36.40720452911422,BOS
2016,1,39.21030042918455,33.71333884492258,BOS
2020,1,36.292184724689164,17.074188226188664,BOS
2016,4,37.46556473829201,23.764823127770125,BOS
2017,4,44.70074812967581,65.0199748744741,BOS
2015,3,40.18976897689769,39.29828692172605,BOS
2020,8,34.055755395683455,4.322026138799821,BOS
2021,1,39.67527060782681,36.36460754675292,BOS
2015,7,33.67300724637681,2.13958899432882,BOS
2020,7,34.54921422663358,7.135737671784881,BOS
2015,6,38.355704697986575,28.84041791597364,BOS
2020,2,39.61226330027051,36.0053386942893,BOS
2020,10,38.13538205980066,27.58413409013194,BOS
2017,2,43.27225130890052,56.87465914122672,BOS
2016,8,35.36139066788655,11.766783011823039,BOS
2017,11,34.98626373626374,9.627802193893169,BOS
2017,5,39.84548335974643,37.33516385884731,BOS
2015,1,44.85377741673436,65.89255074681603,BOS
2015,5,35.82740213523132,14.423989161415243,BOS
2020,5,36.66812609457093,19.217812986385603,BOS
2017,6,39.530973451327434,35.54182244705677,BOS
2021,4,38.29365079365079,28.486585386601003,BOS
2017,1,41.499189627228525,46.76462809201317,BOS
2016,3,39.12658227848101,33.23597637539057,BOS
2024,7,31.506238859180037,16.7251279860313,EWR
2019,10,37.39172281039461,57.138830342788516,EWR
2020,6,32.17553191489362,21.3209455207085,EWR
2019,5,37.32126276694522,56.6550041616942,EWR
2018,10,34.12451361867704,34.70396841710331,EWR
2024,12,37.19555555555556,55.79181366328986,EWR
2019,3,35.6831983805668,45.40694926917514,EWR
2023,8,33.7037037037037,31.814403719709944,EWR
2023,9,35.973709834469325,47.401796851220205,EWR
2020,11,32.29915433403806,22.169820429439604,EWR
2020,3,37.28626320845341,56.41467358714326,EWR
2024,3,36.624888093106534,51.87322597139048,EWR
2018,1,38.52316602316602,64.90808255952092,EWR
2023,7,32.75749063670412,25.317066614933026,EWR
2018,3,39.02473834443387,68.3522164098772,EWR
2020,9,32.43852459016394,23.12683060823619,EWR
2024,5,32.95811518324607,26.69469006554708,EWR
2018,8,33.424528301886795,29.89739711704505,EWR
2019,8,32.06136145733461,20.536974155231878,EWR
2023,6,33.44689378757515,30.050973626498777,EWR
2019,6,37.17583497053045,55.65639882568058,EWR
2019,1,36.838235294117645,53.338211748563644,EWR
2024,9,32.24976167778837,21.830657138055123,EWR
2024,10,29.070543374642515,0.0,EWR
2019,2,38.023379383634435,61.47621040434409,EWR
2024,2,32.1648987463838,21.2479310140295,EWR
2020,12,34.40854870775348,36.65434491017681,EWR
2018,5,34.45600756859035,36.98022945798128,EWR
2023,3,36.950146627565985,54.1066704441983,EWR
2023,2,33.15229563269877,28.028063999234053,EWR
2023,11,32.88877952755905,26.218584689188422,EWR
2020,4,35.323076923076925,42.93411245304994,EWR
2023,4,38.15548780487805,62.38335592699201,EWR
2023,5,32.848837209302324,25.944313792377443,EWR
2024,1,39.158838599487616,69.2730392068859,EWR
2020,1,33.763388510223955,32.224239856538134,EWR
2019,4,34.80217606330366,39.357255820909906,EWR
2024,11,34.82569721115538,39.518767886229945,EWR
2019,9,32.478813559322035,23.403481843939574,EWR
2020,8,33.7890625,32.40053478652523,EWR
2023,10,34.0650826446281,34.29587526522401,EWR
2018,9,35.26732673267327,42.55129404423567,EWR
2024,6,33.52079395085066,30.55842199055657,EWR
2019,12,39.71415607985481,73.08622356879938,EWR
2018,7,33.95418326693227,33.53436534031394,EWR
2020,7,35.602739726027394,44.854465880632446,EWR
2020,2,36.292657704239915,49.59190804395744,EWR
2020,10,35.982824427480914,47.46438379430368,EWR
2018,12,35.8056640625,46.247881240036136,EWR
2018,11,37.07425742574257,54.95889889275827,EWR
2018,6,33.13965341488277,27.941254004987204,EWR
2024,4,36.22355105795768,49.117375200630654,EWR
2019,7,33.60576923076923,31.141919575254374,EWR
2023,12,35.474738675958186,43.975524338742446,EWR
2018,2,36.834170854271356,53.3103025632602,EWR
2019,11,33.70053475935829,31.79264361049511,EWR
2020,5,33.20436507936508,28.385607939018186,EWR
2024,8,34.565602836879435,37.73278448812964,EWR
2023,1,34.16906820365033,35.0099102479986,EWR
2018,4,38.10756972111554,62.05431804485071,EWR
2022,10,34.087701612903224,34.45119235708342,EWR
2015,2,37.75164113785558,59.610272331131306,EWR
2017,3,39.18547595682041,69.45594926827448,EWR
2017,8,32.72594752186589,25.100470313754748,EWR
2017,10,33.213925327951564,28.45125505385756,EWR
2021,8,33.04995196926033,27.325303378937456,EWR
2015,12,34.3900267141585,36.52716040973368,EWR
2016,7,34.509415262636274,37.34696270687362,EWR
2021,6,33.5548523206751,30.79228972891942,EWR
2016,11,35.99470899470899,47.54599124860577,EWR
2021,5,35.427565392354126,43.65160075683004,EWR
2021,10,33.176877470355734,28.196859476154145,EWR
2016,5,33.10361681329423,27.693802393085715,EWR
2022,2,37.435367114788,57.438521573270606,EWR
2022,7,32.71750255885363,25.04248150188808,EWR
2021,11,30.54083885209713,10.096040409739746,EWR
2016,2,38.994974874371856,68.14784035003893,EWR
2017,7,33.83266533066132,32.6999412303904,EWR
2021,9,35.0256937307297,40.89207888010258,EWR
2022,11,32.61290322580645,24.324231932689642,EWR
2015,4,34.55384615384615,37.652055172962314,EWR
2015,8,32.675257731958766,24.752400027808193,EWR
2016,9,32.53177966101695,23.767182821911696,EWR
2022,3,36.46584440227704,50.78112472089319,EWR
2021,12,32.089178356713425,20.727983747867196,EWR
2015,11,30.507614213197968,9.867897630231456,EWR
2021,7,34.355575868372945,36.29059766671087,EWR
2016,10,31.855983772819474,19.12671245347294,EWR
2015,9,30.216244725738395,7.867158211070858,EWR
2017,12,37.380239520958085,57.05997833245069,EWR
2017,9,31.652977412731005,17.73273386460074,EWR
2015,10,33.81320949432405,32.56634433583528,EWR
2021,3,34.15346534653465,34.90277050747513,EWR
2016,6,32.177848775292865,21.336854646848927,EWR
2021,2,43.633633633633636,100.0,EWR
2016,12,36.82854311199207,53.27165868906041,EWR
2016,1,35.745216515609265,45.8328076133832,EWR
2016,4,32.302350427350426,22.19176696177257,EWR
2017,4,35.94955489614243,47.23593275302868,EWR
2015,3,37.587800369685766,58.48523111215885,EWR
2022,1,38.076550387596896,61.84131837948442,EWR
2022,5,35.598491988689915,44.82529805112691,EWR
2021,1,35.07676560900717,41.24277284250481,EWR
2015,7,31.15580448065173,14.318809187643364,EWR
2015,6,35.35609756097561,43.160854424097614,EWR
2022,6,33.63076923076923,31.31358643685721,EWR
2017,2,36.322404371584696,49.79616872500634,EWR
2016,8,33.26266804550155,28.785955427769554,EWR
2017,11,33.19125683060109,28.29559786196123,EWR
2015,1,42.092365692742696,89.41661478792679,EWR
2017,5,36.92531522793404,53.936161306437434,EWR
2022,9,35.180467091295114,41.9548571628222,EWR
2015,5,32.014925373134325,20.21811268164032,EWR
2017,6,35.988843813387426,47.505716957797574,EWR
2022,4,34.96327387198321,40.46346202999448,EWR
2021,4,32.99270072992701,26.932177755768482,EWR
2017,1,39.66890595009597,72.7755056582865,EWR
2022,12,37.18905472636816,55.74717458551321,EWR
2022,8,31.040816326530614,13.529222966064292,EWR
2016,3,33.646153846153844,31.419227582458937,EWR
2024,7,33.73848987108656,87.96288842663317,LAS
2019,10,23.92661555312158,34.7309494200617,LAS
2019,5,27.819829424307038,55.85263490180821,LAS
2018,10,25.952380952380953,45.7212471634355,LAS
2021,8,30.785791173304627,71.94373939439097,LAS
2024,12,17.524900398406373,0.0,LAS
2021,6,33.09368191721133,84.46463961510973,LAS
2023,8,30.177484787018255,68.6435209648891,LAS
2023,9,25.485651214128037,43.18911842288054,LAS
2019,3,28.661202185792348,60.41729829534277,LAS
2021,5,28.791092258748673,61.12198531202322,LAS
2021,10,22.7007700770077,28.080422772314183,LAS
2024,3,28.91732283464567,61.806818616971924,LAS
2023,7,34.35706695005314,91.31882800263475,LAS
2018,1,18.904555314533624,7.484982375990564,LAS
2018,3,28.050660792951543,57.104954381073235,LAS
2024,5,28.815413891531875,61.25393641849889,LAS
2018,8,34.47510822510822,91.95923224655024,LAS
2019,8,33.0931744312026,84.46188637313088,LAS
2023,6,28.540748898678412,59.76380826632251,LAS
2021,11,20.107466063348415,14.011082235832523,LAS
2019,6,31.124293785310734,73.78020303140293,LAS
2021,9,28.12360801781737,57.500711817310126,LAS
2019,1,21.92752100840336,23.8853479147541,LAS
2024,9,26.67644183773216,49.649463489595455,LAS
2024,10,23.053949903660886,29.996514069603975,LAS
2019,2,27.758046614872363,55.517447287606956,LAS
2024,2,22.925963488843813,29.302154887410005,LAS
2023,3,29.77956989247312,66.48473043111206,LAS
2018,5,28.966630785791175,62.07432691995852,LAS
2021,12,21.84674751929438,23.447130984302316,LAS
2021,7,31.13131313131313,73.81828478685118,LAS
2023,2,25.96563981042654,45.79317987475115,LAS
2023,11,20.87844739530133,18.193854039439845,LAS
2023,4,27.909698996655518,56.3402004207674,LAS
2023,5,30.250533049040513,69.03982655365773,LAS
2021,3,28.055555555555557,57.13150972574489,LAS
2021,2,24.706959706959708,38.96451693785898,LAS
2024,1,21.375,20.887779492447077,LAS
2019,4,28.51123595505618,59.60369296481212,LAS
2024,11,23.43047034764826,32.03923421251955,LAS
2019,9,30.01687289088864,67.77216016455277,LAS
2023,10,23.104575163398692,30.271169110142004,LAS
2018,9,28.90300230946882,61.729126088709485,LAS
2024,6,34.92156862745098,94.3813946322674,LAS
2021,1,21.25534188034188,20.2386034511662,LAS
2019,12,19.305103148751357,9.658057283936888,LAS
2018,7,31.46842105263158,75.64718186856366,LAS
2018,12,18.985823336968377,7.925882276788382,LAS
2018,11,20.228310502283104,14.666694363973695,LAS
2018,6,33.1328036322361,84.67688497013002,LAS
2024,4,29.00593471810089,62.28756085056425,LAS
2023,12,18.401162790697676,4.753948604376069,LAS
2019,7,35.095137420718814,95.32304992841819,LAS
2018,2,22.949029126213592,29.427291896082004,LAS
2019,11,20.49493813273341,16.113217760182565,LAS
2024,8,33.44106463878327,86.34928012796227,LAS
2021,4,28.223830734966594,58.04444580670622,LAS
2023,1,24.892703862660944,39.97222670326149,LAS
2018,4,28.796821793416573,61.1530695096081,LAS
2022,10,21.098484848484848,19.387613754194906,LAS
2015,2,29.62230215827338,65.63151256841542,LAS
2017,3,25.463467829880045,43.068767864059545,LAS
2017,8,29.235966735966738,63.535543646488726,LAS
2020,6,30.661434977578477,71.26907508342815,LAS
2017,10,23.377630121816168,31.752562411858857,LAS
2015,12,21.5380374862183,21.772299742188448,LAS
2016,7,35.658747300215985,98.38077832532217,LAS
2016,11,20.547320410490308,16.39740507488095,LAS
2020,11,20.18348623853211,14.423511217035239,LAS
2020,3,27.542105263157893,54.34590997567721,LAS
2020,9,25.848214285714285,45.15611623464187,LAS
2016,5,28.191144708423327,57.86711571513212,LAS
2022,2,25.774818401937047,44.757924708542745,LAS
2022,7,32.97894736842105,83.8421752107331,LAS
2016,2,21.27508854781582,20.34573419545541,LAS
2017,7,32.45735607675906,81.01240844810008,LAS
2022,11,23.917233560090704,34.68004969748115,LAS
2015,4,32.458379578246394,81.01796120662318,LAS
2015,8,31.797210300429185,77.43094800922175,LAS
2016,9,27.614155251141554,54.73679967131345,LAS
2022,3,25.582788671023966,43.71611408274851,LAS
2020,12,18.41842397336293,4.847594955016311,LAS
2015,11,23.495475113122172,32.391901766007074,LAS
2016,10,25.35211267605634,42.46463754559861,LAS
2015,9,29.374295377677566,64.2860120666692,LAS
2017,12,19.3598233995585,9.954928703096515,LAS
2020,4,26.8,50.319798264019056,LAS
2017,9,26.105610561056107,46.552557157700534,LAS
2015,10,23.148345784418357,30.508635974564886,LAS
2016,6,32.76211950394588,82.66582833931686,LAS
2016,12,18.094978165938866,3.0928183512022405,LAS
2016,1,18.66702937976061,6.196343155534428,LAS
2016,4,29.013086150490732,62.32635920859955,LAS
2020,1,19.895374449339208,12.860430740014644,LAS
2017,4,28.950338600451467,61.98593762876069,LAS
2015,3,29.7670639219935,66.41688232827097,LAS
2020,8,32.75409836065574,82.62231157620442,LAS
2022,1,19.12733260153677,8.693606393125403,LAS
2022,5,30.02691065662002,67.82661762251236,LAS
2015,7,34.60526315789474,92.66535619585632,LAS
2020,7,33.91115926327194,88.89966424084075,LAS
2015,6,35.957207207207205,100.0,LAS
2020,2,22.46820809248555,26.81871425728931,LAS
2020,10,21.52915291529153,21.724098662318568,LAS
2022,6,32.65397536394177,82.07911859578938,LAS
2017,2,27.32851985559567,53.18715426605413,LAS
2016,8,32.361111111111114,80.49025478254805,LAS
2017,11,20.77054794520548,17.60847180152955,LAS
2015,1,29.38034188034188,64.31881589706893,LAS
2017,5,28.936750272628135,61.91221745925459,LAS
2022,9,26.417748917748916,48.24598793622779,LAS
2015,5,32.70053475935829,82.33171527779714,LAS
2020,5,29.933847850055127,67.32172798753481,LAS
2017,6,33.013698630136986,84.03070973371175,LAS
2022,4,28.883928571428573,61.62564615948466,LAS
2017,1,26.07181719260065,46.36921945175848,LAS
2022,12,17.994475138121548,2.547563604415305,LAS
2022,8,27.151898734177216,52.228939305493014,LAS
2016,3,26.52533039647577,48.829645097769216,LAS
2024,7,35.33676703645008,79.5828678831518,LAX
2019,10,25.26063829787234,9.201073696203403,LAX
2017,3,31.298165137614678,51.373219612324576,LAX
2017,8,30.5842259006816,46.38635156612455,LAX
2019,5,30.316091954022987,44.513435018720024,LAX
2017,10,26.582150101419877,18.431838227506358,LAX
2021,8,30.6982421875,47.182755725004476,LAX
2024,12,30.848903330625507,48.23512433228833,LAX
2021,6,30.522243713733076,45.95340577531049,LAX
2023,8,32.84560143626571,62.182067525520566,LAX
2023,9,28.256743256743256,30.128877225588756,LAX
2021,5,29.369158878504674,37.89910420188776,LAX
2019,3,31.228323699421967,50.885376924310876,LAX
2021,10,29.046489563567363,35.64525791790637,LAX
2024,3,31.046304541406947,49.61397247426183,LAX
2023,7,32.932330827067666,62.78787262108392,LAX
2024,5,30.197594501718214,43.68572990337535,LAX
2019,8,28.907603464870068,34.675138036794074,LAX
2023,6,30.357843137254903,44.80506717840451,LAX
2021,11,31.771217712177123,54.677493486375894,LAX
2019,6,30.88754646840149,48.505046783683184,LAX
2017,7,28.921859545004946,34.774716805981896,LAX
2021,9,31.23671497584541,50.943990019232864,LAX
2019,1,32.10138248847926,56.98369559398779,LAX
2024,9,30.712435233160623,47.281894198170995,LAX
2024,10,33.937784522003035,69.81097016751688,LAX
2019,2,34.47284345047923,73.54835863871821,LAX
2024,2,34.092071611253196,70.88866602105765,LAX
2023,3,38.259762308998305,100.0,LAX
2021,12,35.69467554076539,82.08286002716191,LAX
2021,7,30.135135135135137,43.249451011158875,LAX
2023,2,31.718249733191037,54.30751196944426,LAX
2023,11,27.371375116931713,23.944577698199716,LAX
2017,12,23.943377148634983,0.0,LAX
2023,4,33.38546458141674,65.95301346685854,LAX
2017,9,29.452405322415558,38.48058090133674,LAX
2023,5,31.106941838649156,50.03752420581269,LAX
2021,3,28.68580060422961,33.12584428592079,LAX
2021,2,26.0,14.365517749962683,LAX
2024,1,28.829879101899827,34.132233091868244,LAX
2017,4,30.734375,47.435143545639804,LAX
2019,4,31.617943548387096,53.60687292068739,LAX
2024,11,27.81663516068053,27.054720648122398,LAX
2019,9,27.484536082474225,24.73500743500096,LAX
2023,10,29.155339805825243,36.40557723761317,LAX
2024,6,30.426356589147286,45.283633877504435,LAX
2021,1,27.33741753063148,23.70738384011431,LAX
2019,12,28.858751279426816,34.333905352034336,LAX
2017,2,38.08876811594203,98.80560496842672,LAX
2017,11,26.535181236673775,18.10376054434831,LAX
2017,5,31.84063373718546,55.162364661821236,LAX
2024,4,31.152466367713004,50.35551319922066,LAX
2023,12,28.159692570452606,29.450977845238558,LAX
2019,7,29.370764762826717,37.91032130944706,LAX
2019,11,30.0341796875,42.54427685927419,LAX
2024,8,27.265070921985817,23.20204252779782,LAX
2017,6,33.000927643784784,63.267021623773765,LAX
2021,4,27.757731958762886,26.64328157842815,LAX
2017,1,32.73186409550046,61.38761180578942,LAX
2023,1,34.4179651695692,73.16503365622215,LAX
2022,10,26.095143706640236,15.03009687084058,LAX
2015,2,27.209775967413442,22.8158070783251,LAX
2020,6,29.745254745254744,40.52613513558559,LAX
2018,10,29.711359404096836,40.2893760600352,LAX
2016,7,28.806193806193807,33.966791219211764,LAX
2015,12,28.8894523326572,34.54835231533192,LAX
2016,11,27.921810699588477,27.789372152184598,LAX
2020,11,26.774509803921568,19.775471416659872,LAX
2020,3,30.74447646493756,47.505702313264514,LAX
2018,1,29.738095238095237,40.47612595324444,LAX
2018,3,35.07194244604317,77.73306720064357,LAX
2020,9,26.883910386965375,20.53963486866518,LAX
2016,5,29.076034648700674,35.85163044003654,LAX
2018,8,28.306613226452907,30.47721913697936,LAX
2022,2,24.515752625437575,3.9980446906896816,LAX
2022,7,31.08007448789572,49.849855667613376,LAX
2016,2,25.589189189189188,11.496002811595476,LAX
2022,11,26.90548780487805,20.69035320762419,LAX
2015,4,26.643468950749465,18.86015060275145,LAX
2015,8,25.785123966942148,12.864607913778878,LAX
2016,9,28.503538928210315,31.85274584677075,LAX
2022,3,30.08695652173913,42.91292322948536,LAX
2020,12,24.75485188968335,5.66815388073685,LAX
2018,5,29.990300678952472,42.23778183238003,LAX
2015,11,24.394939493949394,3.15416454821722,LAX
2016,10,27.551124744376278,25.200129469342503,LAX
2015,9,25.182863113897596,8.657813766384848,LAX
2020,4,31.736242884250473,54.433194192001764,LAX
2015,10,25.162473794549268,8.515394300018581,LAX
2016,6,33.333333333333336,65.58887651818425,LAX
2016,12,31.744518589132507,54.49100001930618,LAX
2016,1,27.79653284671533,26.914305915352738,LAX
2020,1,26.887755102040817,20.566490216802123,LAX
2016,4,27.33403582718651,23.683762629822123,LAX
2015,3,25.676500508647,12.105872680838328,LAX
2020,8,28.55314960629921,32.19927660529106,LAX
2022,1,25.13888888888889,8.350653652179096,LAX
2018,9,29.335288367546433,37.66251856536817,LAX
2022,5,28.328416912487707,30.629517959556214,LAX
2015,7,29.379210779595766,37.96931676587298,LAX
2018,7,31.18083003952569,50.553633545208676,LAX
2020,7,30.867346938775512,48.36395299918581,LAX
2020,2,26.4247598719317,17.332466928640123,LAX
2015,6,32.675070028011206,60.99090504739277,LAX
2020,10,26.593780369290574,18.513075688921525,LAX
2018,12,29.361386138613863,37.844811586791515,LAX
2022,6,30.864553314121036,48.344439521284905,LAX
2018,11,28.148717948717948,29.374320074357662,LAX
2018,6,30.733399405351832,47.42832901363861,LAX
2016,8,29.826254826254825,41.091920982311336,LAX
2015,1,24.203187250996017,1.814774466115578,LAX
2022,9,27.406015037593985,24.186537664170572,LAX
2015,5,30.071976967370443,42.808290990265085,LAX
2018,2,27.340546697038725,23.729241078322097,LAX
2020,5,30.066730219256435,42.77164243649095,LAX
2022,4,28.682572614107883,33.1032967637246,LAX
2022,12,26.8220742150333,20.107708993247435,LAX
2018,4,29.09043659043659,35.95222805301351,LAX
2022,8,28.59578736208626,32.497101477348124,LAX
2016,3,30.924170616113745,48.76086658248026,LAX
2024,7,32.818548387096776,34.174587737332025,ATL
2015,2,37.49230769230769,66.69694332183384,ATL
2017,3,34.25023877745941,44.13700576565763,ATL
2017,8,32.13326941514861,29.406073797080168,ATL
